fire_date,daily_fire_count,daily_acres_burned,avg_fire_size,max_fire_size,avg_lat,avg_lon,fires_7day,fires_30day,acres_7day,acres_30day
1992-02-24,1.0,0.1,0.1,0.1,34.405,-117.285,7.0,50.0,0.8000000000000002,290.0
1992-02-25,5.0,1.4,0.27999999999999997,1.0,35.883513332,-118.49244444400001,11.0,51.0,2.1,277.8
1992-02-26,5.0,2.8,0.5599999999999999,1.5,34.80093111,-117.99901333,15.0,53.0,4.7,233.4
1992-02-27,3.0,1.2,0.39999999999999997,1.0,38.04592592,-119.80638888666665,18.0,55.0,5.9,234.5
1992-02-28,4.0,0.5,0.125,0.2,38.431666665,-119.8538888875,22.0,53.0,6.4,231.9
1992-02-29,4.0,1.8,0.45,1.0,36.164513885,-119.0149999975,25.0,57.0,8.100000000000001,233.70000000000002
1992-03-01,1.0,0.1,0.1,0.1,32.66666667,-116.91666667,23.0,55.0,7.8999999999999995,225.6
1992-03-02,1.0,1.0,1.0,1.0,36.56888888,-121.86194444,23.0,54.0,8.8,225.5
1992-03-03,1.0,0.1,0.1,0.1,39.42888888,-121.73388888,19.0,52.0,7.5,225.1
1992-03-04,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,4.7,103.4
1992-03-05,2.0,0.6,0.3,0.5,39.565833334999994,-120.03333333,13.0,40.0,4.1,13.6
1992-03-06,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,3.5999999999999996,12.6
1992-03-07,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,1.8,11.9
1992-03-08,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,1.7,11.9
1992-03-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.7000000000000001,11.9
1992-03-10,1.0,0.1,0.1,0.1,34.28833333,-118.17666667,3.0,37.0,0.7000000000000001,11.7
1992-03-11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.7000000000000001,11.7
1992-03-12,1.0,0.1,0.1,0.1,39.43111111,-121.52888888,2.0,37.0,0.20000000000000012,11.700000000000001
1992-03-13,2.0,2.2,1.1,2.0,38.4775,-120.090833335,4.0,38.0,2.4000000000000004,12.9
1992-03-14,1.0,0.5,0.5,0.5,37.355,-118.26666667,5.0,38.0,2.9000000000000004,13.2
1992-03-15,2.0,0.7,0.35,0.5,36.714583329999996,-121.464999995,7.0,40.0,3.6000000000000005,13.899999999999999
1992-03-16,4.0,2.4000000000000004,0.6000000000000001,2.0,35.13018333,-117.72356666499999,11.0,44.0,6.000000000000001,16.3
1992-03-17,1.0,0.1,0.1,0.1,33.73694444,-116.93611111,11.0,45.0,6.000000000000001,16.4
1992-03-18,3.0,1815.2,605.0666666666667,1800.0,36.050207406666665,-118.46174814666666,14.0,48.0,1821.2,1831.6000000000001
1992-03-19,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,1821.1000000000001,1831.5000000000002
1992-03-20,0.0,0.0,0.0,0.0,0.0,0.0,11.0,46.0,1818.9,1831.3000000000002
1992-03-21,1.0,0.1,0.1,0.1,39.99833333,-120.39833333,11.0,47.0,1818.5,1831.4
1992-03-22,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,1817.8,1831.4
1992-03-23,3.0,0.30000000000000004,0.10000000000000002,0.1,38.711133333333336,-119.16693333333335,8.0,49.0,1815.7,1831.6000000000001
1992-03-24,2.0,0.2,0.1,0.1,35.377707220000005,-118.14864944,9.0,48.0,1815.8,1831.5
1992-03-25,3.0,51.6,17.2,50.0,38.874448146666666,-121.62170370333332,9.0,50.0,52.2,1883.0000000000002
1992-03-26,4.0,5.3999999999999995,1.3499999999999999,5.0,36.23586472,-118.57281861,13.0,49.0,57.6,1887.0
1992-03-27,3.0,0.8,0.26666666666666666,0.3,39.941,-122.323,16.0,47.0,58.400000000000006,1885.0000000000002
1992-03-28,6.0,2.0,0.3333333333333333,1.0,38.45586296,-121.00213888333333,21.0,50.0,60.300000000000004,1885.8000000000002
1992-03-29,2.0,1.1,0.55,1.0,40.277499995,-123.07749999500001,23.0,48.0,61.4,1886.4
1992-03-30,2.0,0.2,0.1,0.1,36.038888889999996,-119.12986111000001,22.0,46.0,61.300000000000004,1884.8000000000002
1992-03-31,2.0,0.6,0.3,0.5,41.114305555,-122.76861110499999,22.0,47.0,61.7,1885.3000000000002
1992-04-01,3.0,1.2,0.39999999999999997,1.0,37.85537036666667,-119.93231481,22.0,49.0,11.299999999999999,1885.5000000000002
1992-04-02,3.0,0.30000000000000004,0.10000000000000002,0.1,38.36592592,-121.61222221999999,21.0,51.0,6.2,1885.7
1992-04-03,1.0,0.1,0.1,0.1,37.07694444,-120.24694444,19.0,52.0,5.5,1885.8000000000002
1992-04-04,5.0,0.5,0.1,0.1,38.262924442,-120.79135111000001,18.0,55.0,4.0,1885.7000000000003
1992-04-05,3.0,1.6,0.5333333333333333,1.0,39.252685183333334,-120.58962962666665,19.0,58.0,4.5,1887.3000000000002
1992-04-06,7.0,4.6,0.6571428571428571,2.0,38.03615079,-120.26210316857143,24.0,65.0,8.899999999999999,1891.9
1992-04-07,9.0,9.9,1.1,5.2,39.99575678777777,-120.9644703688889,31.0,74.0,18.200000000000003,1901.8000000000002
1992-04-08,5.0,2.7,0.54,1.0,39.267917776000004,-120.91505999799999,33.0,79.0,19.700000000000003,1904.5000000000002
1992-04-09,3.0,5.5,1.8333333333333333,4.0,37.74425925333333,-121.09166666,33.0,81.0,24.900000000000002,1909.9
1992-04-10,2.0,4.1,2.05,4.0,37.392777775,-119.69819444000001,34.0,83.0,28.9,1914.0
1992-04-11,5.0,11.6,2.32,10.0,36.230722220000004,-119.01843777399999,34.0,87.0,40.0,1925.5000000000002
1992-04-12,3.0,0.30000000000000004,0.10000000000000002,0.1,34.725462959999994,-118.23962963000001,34.0,88.0,38.699999999999996,1923.6000000000001
1992-04-13,3.0,1.2000000000000002,0.4000000000000001,1.0,35.576666663333334,-118.86101851666666,30.0,90.0,35.300000000000004,1924.3000000000002
1992-04-14,4.0,125.69999999999999,31.424999999999997,125.0,36.7997222175,-119.67541666,25.0,92.0,151.1,2049.3
1992-04-15,5.0,0.7,0.13999999999999999,0.3,36.54061111,-118.87433333199999,25.0,93.0,149.1,2047.6000000000001
1992-04-16,4.0,6.2,1.55,5.0,35.862810554999996,-118.61595583,26.0,96.0,149.8,2053.7
1992-04-17,3.0,0.4,0.13333333333333333,0.2,37.43731481333334,-120.53444444666667,27.0,96.0,146.1,238.9
1992-04-18,6.0,3.5,0.5833333333333334,2.0,35.538899995,-118.45521481166666,28.0,102.0,138.0,242.4
1992-04-19,10.0,2409.0,240.9,2400.0,35.876611108000006,-118.93494444400001,35.0,112.0,2546.7,2651.4
1992-04-20,7.0,16.1,2.3000000000000003,15.0,35.50575396428572,-119.41924602714286,39.0,118.0,2561.6,2667.4
1992-04-21,11.0,5.7,0.5181818181818182,3.0,37.28136363272727,-120.3702272690909,46.0,129.0,2441.6,2673.1000000000004
1992-04-22,8.0,19.0,2.375,12.0,37.8667361075,-120.37034721875,49.0,134.0,2459.9,2691.8
1992-04-23,15.0,13.5,0.9,5.0,35.70487036666667,-118.76253703333333,60.0,147.0,2467.2,2705.1000000000004
1992-04-24,14.0,35.5,2.5357142857142856,15.0,36.42047618642857,-119.55047618642857,71.0,158.0,2502.3,2689.0000000000005
1992-04-25,14.0,11.1,0.7928571428571428,5.0,36.31680555214286,-119.57726190285715,79.0,168.0,2509.9,2694.7000000000003
1992-04-26,19.0,112.0,5.894736842105263,104.0,36.24821812526316,-119.30937485052632,88.0,184.0,212.89999999999998,2805.9
1992-04-27,18.0,46.0,2.5555555555555554,30.0,36.89424999666667,-119.92893579944445,99.0,196.0,242.8,2849.9
1992-04-28,23.0,161.2,7.0086956521739125,125.0,36.908096614347826,-119.40354106,111.0,217.0,398.29999999999995,3010.0
1992-04-29,20.0,89.8,4.49,25.0,37.0983072185,-119.941789997,123.0,235.0,469.09999999999997,3099.6000000000004
1992-04-30,26.0,4265.5,164.05769230769232,4200.0,36.47777777423077,-119.53770170346154,134.0,259.0,4721.1,7364.5
1992-05-01,21.0,23.599999999999998,1.1238095238095238,15.0,36.09480618761905,-118.81836428142857,141.0,277.0,4709.200000000001,7386.900000000001
1992-05-02,28.0,25.8,0.9214285714285715,6.0,36.72289499607143,-119.35802575071429,155.0,302.0,4723.9,7412.4
1992-05-03,31.0,50.800000000000004,1.638709677419355,20.0,37.1777688132258,-119.96077956612903,167.0,332.0,4662.7,7463.1
1992-05-04,38.0,1385.3,36.455263157894734,1000.0,37.20410052368421,-119.88283745394737,187.0,365.0,6002.0,8847.900000000001
1992-05-05,44.0,817.2,18.572727272727274,560.0,36.94808790159091,-119.4885940893182,208.0,406.0,6658.0,9663.5
1992-05-06,69.0,65.8,0.9536231884057971,20.0,38.73354022347826,-120.49769407289855,257.0,468.0,6634.0,9724.7
1992-05-07,60.0,52.2,0.87,22.0,39.476445054833334,-120.64211612883334,291.0,519.0,2420.7,9767.0
1992-05-08,38.0,59.8,1.5736842105263158,20.0,38.518084792631576,-120.45132397315788,308.0,552.0,2456.9,9824.1
1992-05-09,48.0,434.20000000000005,9.045833333333334,250.0,38.219734487083336,-120.59008819166667,328.0,597.0,2865.3,10252.8
1992-05-10,25.0,13.100000000000001,0.524,5.0,37.700101331199996,-120.359856886,322.0,620.0,2827.6000000000004,10261.800000000001
1992-05-11,34.0,451.40000000000003,13.276470588235295,200.0,37.68470398382353,-120.22232999705884,318.0,649.0,1893.7000000000003,10701.6
1992-05-12,20.0,29.5,1.475,12.0,36.9589583285,-119.96690277249999,294.0,666.0,1106.0,10730.8
1992-05-13,34.0,341.7,10.049999999999999,200.0,37.513029669999995,-120.04496368911765,259.0,697.0,1381.9,11071.300000000001
1992-05-14,41.0,782.3,19.080487804878047,500.0,37.17716639243903,-119.95292411536585,240.0,734.0,2112.0,11727.9
1992-05-15,33.0,97.5,2.9545454545454546,20.0,37.06736228545455,-119.70565521424241,235.0,762.0,2149.7,11824.7
1992-05-16,52.0,320.90000000000003,6.171153846153847,150.0,37.278177774807695,-119.63941559596154,239.0,810.0,2036.4,12139.4
1992-05-17,72.0,341.2,4.738888888888889,245.0,38.61543428777778,-120.7856290563889,286.0,879.0,2364.5,12480.2
1992-05-18,35.0,134.8,3.851428571428572,50.0,37.32973082142857,-120.10832152057142,287.0,908.0,2047.8999999999999,12611.5
1992-05-19,32.0,410.3,12.821875,160.0,36.99536458,-119.7636524275,299.0,930.0,2428.7,10612.800000000001
1992-05-20,28.0,335.2,11.971428571428572,300.0,36.73558571142858,-119.97058055214286,293.0,951.0,2422.2,10931.9
1992-05-21,40.0,104.6,2.6149999999999998,35.0,37.0661327745,-120.09204583,292.0,980.0,1744.5,11030.8
1992-05-22,58.0,285.7,4.925862068965517,125.0,37.208160169827586,-120.19316183534482,317.0,1030.0,1932.7,11297.5
1992-05-23,56.0,1386.4,24.75714285714286,1350.0,37.225320234821424,-119.98741706035715,321.0,1071.0,2998.2,12670.4
1992-05-24,50.0,1445.7,28.914,1195.0,37.6067784406,-120.2238284414,299.0,1107.0,4102.700000000001,14080.6
1992-05-25,66.0,86.10000000000001,1.3045454545454547,20.0,38.28269006484848,-120.32947676590909,330.0,1159.0,4054.0,14155.6
1992-05-26,42.0,176.0,4.190476190476191,138.0,37.74164867571429,-120.16303756380951,340.0,1182.0,3819.7,14219.6
1992-05-27,45.0,55.9,1.2422222222222221,15.0,37.47615404622222,-120.19780710866667,357.0,1209.0,3540.4,14229.500000000002
1992-05-28,39.0,637.9,16.356410256410257,565.0,37.72320028256411,-120.53789515333334,356.0,1225.0,4073.7000000000003,14706.2
1992-05-29,48.0,94.1,1.9604166666666665,20.0,37.191857566875,-119.796302635625,346.0,1253.0,3882.1,14710.500000000002
1992-05-30,56.0,333.0,5.946428571428571,300.0,37.58637319053572,-120.15610513464286,346.0,1283.0,2828.7,10778.0
1992-05-31,56.0,1263.2,22.557142857142857,1150.0,37.11392817160714,-120.07428035446428,352.0,1318.0,2646.2,12017.6
1992-06-01,62.0,573.4,9.248387096774193,215.0,37.830638707096774,-120.16874264951612,348.0,1352.0,3133.5,12565.199999999999
1992-06-02,63.0,784.0,12.444444444444445,500.0,37.29229417714286,-119.92856714079365,369.0,1384.0,3741.5,13298.4
1992-06-03,39.0,1302.3999999999999,33.39487179487179,973.0,37.60805412794872,-120.38992734769229,363.0,1385.0,4988.0,13215.5
1992-06-04,50.0,1808.0,36.16,1625.0,37.80224353,-120.4008406856,374.0,1391.0,6158.1,14206.3
1992-06-05,38.0,567.1,14.923684210526316,500.0,37.245483622631575,-120.04161315473685,364.0,1360.0,6631.1,14707.599999999999
1992-06-06,48.0,131.9,2.747916666666667,100.0,37.634732774791665,-119.76861184979167,356.0,1348.0,6430.0,14787.300000000001
1992-06-07,58.0,439.1,7.570689655172414,160.0,37.34643507327586,-120.04128785155173,358.0,1368.0,5605.900000000001,15166.599999999999
1992-06-08,63.0,161.6,2.565079365079365,85.0,38.1454774931746,-120.5598658531746,359.0,1383.0,5194.099999999999,14894.0
1992-06-09,67.0,205.6,3.06865671641791,80.0,37.7501900138806,-120.25158313179104,363.0,1425.0,4615.7,15086.5
1992-06-10,39.0,173.79999999999998,4.456410256410256,63.0,36.81258660692308,-119.51689743256411,363.0,1430.0,3487.1,14808.9
1992-06-11,51.0,659.6,12.933333333333334,400.0,37.81487472490196,-120.60403659882354,364.0,1461.0,2338.7,15439.0
1992-06-12,54.0,3042.2,56.337037037037035,1200.0,37.07414114888889,-120.09218847333334,380.0,1481.0,4813.799999999999,18139.5
1992-06-13,48.0,1010.3,21.047916666666666,650.0,37.504768053125,-120.18965208041668,380.0,1488.0,5692.199999999999,18367.5
1992-06-14,42.0,344.90000000000003,8.211904761904762,160.0,37.09085097571429,-119.99077401809525,364.0,1497.0,5598.0,18614.9
1992-06-15,43.0,380.5,8.848837209302326,250.0,36.7144265872093,-119.75671924813953,344.0,1488.0,5816.9,18674.5
1992-06-16,43.0,93.2,2.167441860465116,24.0,37.41501937627907,-120.34753875720929,320.0,1459.0,5704.5,18426.5
1992-06-17,81.0,659.1999999999999,8.138271604938272,250.0,38.62722728148148,-120.8619825354321,362.0,1505.0,6189.9,18950.899999999998
1992-06-18,108.0,623.4,5.772222222222222,168.0,39.33344310537037,-121.28300606833334,419.0,1581.0,6153.699999999999,19164.0
1992-06-19,67.0,425.7,6.353731343283582,200.0,38.269222037761196,-120.8491675764179,432.0,1620.0,3537.1999999999994,19254.5
1992-06-20,85.0,1407.3999999999999,16.557647058823527,378.0,38.14895248105882,-120.82118548729412,469.0,1665.0,3934.2999999999993,20557.3
1992-06-21,96.0,1834.4,19.108333333333334,800.0,38.04088770614583,-120.72597517114583,523.0,1703.0,5423.799999999999,22106.0
1992-06-22,97.0,2037.2,21.002061855670103,1385.0,38.49361377804124,-120.89155344618557,577.0,1744.0,7080.5,22756.799999999996
1992-06-23,221.0,2475.5,11.201357466063348,1305.0,39.91468972733031,-121.63825192941177,755.0,1915.0,9462.8,23786.6
1992-06-24,247.0,5102.7,20.658704453441295,2150.0,39.97012924773279,-121.65351918923076,921.0,2096.0,13906.3,28803.199999999997
1992-06-25,138.0,2003.3,14.516666666666666,710.0,38.901730038623185,-120.94168689014494,951.0,2192.0,15286.199999999999,30630.499999999996
1992-06-26,54.0,342.8,6.348148148148148,135.0,38.1541263762963,-120.73132316592593,938.0,2201.0,15203.3,30917.4
1992-06-27,61.0,405.5,6.647540983606557,188.0,37.53227231081967,-120.08155719295083,914.0,2223.0,14201.4,30685.0
1992-06-28,54.0,169.6,3.140740740740741,125.0,36.453551437407405,-119.15883250685185,872.0,2229.0,12536.6,30760.5
1992-06-29,33.0,406.2,12.309090909090909,213.0,35.90412255454545,-119.12862255545454,808.0,2206.0,10905.6,30833.7
1992-06-30,35.0,321.5,9.185714285714285,234.0,36.328861267142855,-119.48462126628573,622.0,2185.0,8751.599999999999,29892.0
1992-07-01,31.0,92.5,2.9838709677419355,38.0,37.12120071419355,-119.98730716580646,406.0,2154.0,3741.4,29411.1
1992-07-02,38.0,423.3,11.139473684210527,280.0,37.244488300526314,-119.79358449947368,306.0,2129.0,2161.4,29050.399999999998
1992-07-03,63.0,74.7,1.1857142857142857,12.0,37.413622395079365,-120.29199787968254,315.0,2153.0,1893.3000000000002,27822.7
1992-07-04,143.0,329.0,2.300699300699301,75.0,37.332608637132864,-120.18644366454545,397.0,2246.0,1816.8000000000002,26343.7
1992-07-05,86.0,1495.4,17.388372093023257,1200.0,36.980069984069765,-119.8629006816279,429.0,2294.0,3142.6000000000004,27272.0
1992-07-06,65.0,465.7,7.164615384615384,115.0,36.622222389692304,-119.65111914215385,461.0,2311.0,3202.1000000000004,27605.8
1992-07-07,54.0,687.4,12.72962962962963,240.0,37.81723703388889,-120.65742859759258,480.0,2307.0,3568.0,27854.1
1992-07-08,43.0,97.0,2.255813953488372,18.0,37.31523255465117,-120.49666821302326,492.0,2287.0,3572.5,27789.5
1992-07-09,47.0,647.7,13.780851063829788,365.0,37.83602115468085,-120.75675009148937,501.0,2267.0,3796.9,28231.600000000002
1992-07-10,60.0,1118.6,18.64333333333333,480.0,38.06238690483334,-120.69143314433333,498.0,2288.0,4840.8,29176.399999999998
1992-07-11,37.0,165.2,4.464864864864865,125.0,37.56549369135135,-120.18196206891893,392.0,2274.0,4677.0,28682.0
1992-07-12,33.0,27.0,0.8181818181818182,12.0,37.82319437636363,-120.2232047460606,339.0,2253.0,3208.6,25666.8
1992-07-13,51.0,304.2,5.964705882352941,150.0,38.05063420254902,-120.75774191392156,325.0,2256.0,3047.1000000000004,24960.7
1992-07-14,55.0,2267.9,41.234545454545454,2080.0,37.40242787672727,-120.06871011836364,326.0,2269.0,4627.6,26883.699999999997
1992-07-15,68.0,669.6999999999999,9.848529411764705,562.0,37.53210489911765,-120.21699437691177,351.0,2294.0,5200.3,27172.899999999998
1992-07-16,77.0,766.9,9.95974025974026,430.0,38.45900478935065,-120.38444953649352,381.0,2328.0,5319.5,27846.600000000002
1992-07-17,246.0,1656.3,6.732926829268292,1310.0,40.075894804552846,-121.70272711719512,567.0,2493.0,5857.2,28843.7
1992-07-18,79.0,1790.5,22.664556962025316,1550.0,37.34508213518988,-120.32809085544305,609.0,2464.0,7482.5,30010.8
1992-07-19,54.0,1762.9,32.6462962962963,821.0,37.09679680777778,-119.93076637574075,630.0,2451.0,9218.4,31347.999999999996
1992-07-20,53.0,1397.1,26.360377358490563,1337.0,37.535609430943396,-120.10747546924529,632.0,2419.0,10311.3,31337.7
1992-07-21,56.0,321.7,5.744642857142857,150.0,36.92895912339286,-120.13417539375,633.0,2379.0,8365.1,29825.0
1992-07-22,61.0,643.0,10.540983606557377,400.0,36.80259802868853,-119.98448637196722,626.0,2343.0,8338.4,28430.800000000003
1992-07-23,59.0,270.8,4.589830508474576,65.0,37.45387777423729,-120.41999095644067,608.0,2181.0,7842.3,26226.100000000002
1992-07-24,52.0,127.5,2.451923076923077,65.0,37.66818715576923,-120.91651016788462,414.0,1986.0,6313.5,21250.9
1992-07-25,67.0,510.2,7.614925373134328,238.0,36.98245920074627,-119.79451027835822,402.0,1915.0,5033.200000000001,19757.800000000003
1992-07-26,70.0,236.0,3.3714285714285714,64.0,37.002192695285714,-120.12702364799999,418.0,1931.0,3506.3000000000006,19651.0
1992-07-27,56.0,1349.8,24.103571428571428,800.0,36.88734505642857,-119.78024249714285,421.0,1926.0,3459.000000000001,20595.3
1992-07-28,65.0,2468.7,37.98,660.0,37.2895729883077,-120.13245674907692,430.0,1937.0,5606.0,22894.4
1992-07-29,75.0,200.8,2.6773333333333333,75.0,37.32930935986667,-120.12094784879999,444.0,1979.0,5163.8,22689.0
1992-07-30,62.0,140.5,2.2661290322580645,42.0,37.03644926225806,-119.62683755935484,447.0,2006.0,5033.5,22508.0
1992-07-31,58.0,870.3000000000001,15.005172413793105,550.0,37.07837057206896,-119.92669336844828,453.0,2033.0,5776.3,23285.8
1992-08-01,66.0,11350.699999999999,171.98030303030302,8000.0,36.64239088939394,-119.65001466060606,452.0,2061.0,16616.8,34213.2
1992-08-02,71.0,143.4,2.019718309859155,70.0,37.4308902171831,-120.1792548174648,453.0,2069.0,16524.2,34281.9
1992-08-03,60.0,895.7,14.928333333333335,600.0,37.216937404499994,-120.18478425616667,457.0,1986.0,16070.1,34848.6
1992-08-04,62.0,593.6,9.574193548387097,275.0,37.23604766725807,-120.21061218370967,454.0,1962.0,14195.0,33946.8
1992-08-05,40.0,2422.2000000000003,60.55500000000001,1200.0,37.294198830250004,-120.2989289695,419.0,1937.0,16416.4,35903.299999999996
1992-08-06,42.0,111.9,2.6642857142857146,50.0,38.54388005,-120.95150774833333,399.0,1925.0,16387.8,35327.8
1992-08-07,53.0,5041.8,95.12830188679246,4800.0,38.325338571320756,-120.99838762754717,394.0,1935.0,20559.3,40272.600000000006
1992-08-08,60.0,641.6,10.693333333333333,240.0,37.127723404,-120.04370219966667,388.0,1948.0,9850.2,40266.5
1992-08-09,51.0,152.4,2.988235294117647,72.0,37.406602394509804,-120.38212701196078,368.0,1939.0,9859.2,39300.3
1992-08-10,54.0,496.0,9.185185185185185,240.0,37.81077779518518,-120.73190855648147,362.0,1956.0,9459.5,39631.100000000006
1992-08-11,78.0,2077.8,26.63846153846154,1500.0,37.95975283269231,-120.18237610897435,378.0,2001.0,10943.7,41681.9
1992-08-12,241.0,3309.4,13.73195020746888,1485.0,39.27838003103735,-120.48080847236514,579.0,2191.0,11830.9,44687.1
1992-08-13,180.0,2302.0,12.78888888888889,1422.0,38.86796452361111,-120.0651219676111,717.0,2316.0,14021.0,44721.2
1992-08-14,92.0,868.3,9.43804347826087,700.0,38.65907427326087,-120.18359789652175,756.0,2340.0,9847.5,44919.8
1992-08-15,94.0,212.4,2.2595744680851064,75.0,38.312675931276594,-120.48485891021278,790.0,2357.0,9418.3,44365.299999999996
1992-08-16,106.0,18838.100000000002,177.71792452830192,18000.0,38.09097221971698,-120.3517417695283,845.0,2217.0,28104.0,61547.100000000006
1992-08-17,72.0,2872.5,39.895833333333336,2480.0,38.29702762125,-120.75796990500001,863.0,2210.0,30480.500000000004,62629.100000000006
1992-08-18,71.0,1683.4,23.70985915492958,1095.0,38.15284209422535,-121.0667940502817,856.0,2227.0,30086.100000000006,62549.600000000006
1992-08-19,64.0,6936.7,108.3859375,1920.0,37.6560616803125,-120.45844987515625,679.0,2238.0,33713.4,68089.20000000001
1992-08-20,47.0,79267.5,1686.5425531914893,64000.0,37.47949177021277,-120.02564770425532,546.0,2229.0,110678.9,147035.0
1992-08-21,64.0,2256.7000000000003,35.260937500000004,800.0,37.760994858125,-120.14133531,518.0,2232.0,112067.29999999999,148648.7
1992-08-22,47.0,8497.7,180.8021276595745,7530.0,37.554662856808505,-120.32447593021276,471.0,2220.0,120352.6,156875.6
1992-08-23,46.0,624.6,13.578260869565218,265.0,37.692521205,-120.69552799152174,411.0,2214.0,102139.09999999999,157372.7
1992-08-24,56.0,340.1,6.073214285714286,120.0,37.84451805214286,-120.61705894500001,395.0,2203.0,99606.7,157202.6
1992-08-25,43.0,173.9,4.044186046511628,70.0,38.23029379465116,-121.07903436372094,367.0,2176.0,98097.2,157140.50000000003
1992-08-26,50.0,70.2,1.4040000000000001,35.0,37.5640959966,-120.4098034196,353.0,2170.0,91230.69999999998,155860.9
1992-08-27,47.0,658.4,14.008510638297873,200.0,37.512128129787236,-120.61081063574468,353.0,2152.0,12621.599999999988,154050.6
1992-08-28,48.0,379.8,7.9125000000000005,175.0,37.477587727916664,-120.30258633916667,337.0,2125.0,10744.699999999986,154229.6
1992-08-29,122.0,1032.2,8.460655737704919,500.0,38.55909725721312,-120.06793628295082,412.0,2185.0,3279.1999999999853,155121.3
1992-08-30,103.0,821.7,7.977669902912622,680.0,38.644404097961164,-120.51999078601942,469.0,2230.0,3476.2999999999856,155072.7
1992-08-31,54.0,65.3,1.2092592592592593,20.0,39.31238448370371,-120.99495761222222,467.0,2218.0,3201.4999999999854,143787.3
1992-09-01,49.0,572.4,11.681632653061223,560.0,39.70261768489796,-121.61968389877552,473.0,2196.0,3599.9999999999854,144216.30000000002
1992-09-02,60.0,76.89999999999999,1.2816666666666665,50.0,39.98806064666667,-121.79561436866668,483.0,2196.0,3606.6999999999853,143397.50000000003
1992-09-03,69.0,985.0,14.27536231884058,950.0,39.624820900144925,-121.38125267130435,505.0,2203.0,3933.2999999999856,143788.90000000002
1992-09-04,59.0,287.5,4.872881355932203,125.0,38.41519353762712,-121.11811381999999,516.0,2222.0,3840.9999999999854,141654.2
1992-09-05,43.0,65.4,1.5209302325581397,10.0,36.60972563,-119.43835596534883,437.0,2223.0,2874.1999999999857,141607.7
1992-09-06,52.0,216.8,4.1692307692307695,91.0,37.074841856346154,-120.28562736961538,386.0,2222.0,2269.299999999985,136782.7
1992-09-07,61.0,4727.8,77.50491803278689,3460.0,37.97608759278688,-120.89315136245902,393.0,2223.0,6931.799999999985,140868.90000000002
1992-09-08,44.0,1482.2,33.68636363636364,1000.0,37.175119012500005,-119.88044550204545,388.0,2216.0,7841.599999999986,142198.7
1992-09-09,44.0,218.9,4.9750000000000005,150.0,37.62622744704545,-120.43774775068182,372.0,2206.0,7983.599999999986,141921.60000000003
1992-09-10,23.0,61.300000000000004,2.665217391304348,50.0,36.85434492434783,-119.85731787173913,326.0,2151.0,7059.899999999985,139905.1
1992-09-11,30.0,17.9,0.5966666666666666,4.5,38.61290777566667,-120.87497814733334,297.0,1940.0,6790.299999999986,136613.6
1992-09-12,40.0,16.6,0.41500000000000004,3.0,37.65267388625,-120.16879860875,294.0,1800.0,6741.499999999985,134328.2
1992-09-13,53.0,883.1999999999999,16.664150943396226,763.0,37.78090544792453,-120.49400398037736,295.0,1761.0,7407.899999999986,134343.10000000003
1992-09-14,45.0,174.2,3.871111111111111,81.0,37.862905157777774,-120.41908496066667,279.0,1712.0,2854.2999999999856,134304.9
1992-09-15,37.0,46.6,1.2594594594594595,28.0,37.599636933783785,-120.61111921702701,272.0,1643.0,1418.6999999999855,115513.40000000001
1992-09-16,45.0,526.7,11.704444444444446,350.0,37.44863802222222,-120.32903333133332,273.0,1616.0,1726.4999999999854,113167.6
1992-09-17,47.0,24.9,0.5297872340425531,4.0,38.506983687021275,-120.30372103765957,297.0,1592.0,1690.0999999999854,111509.10000000002
1992-09-18,62.0,325.40000000000003,5.248387096774194,270.0,37.84719318822581,-120.08288619887098,329.0,1590.0,1997.5999999999856,104897.8
1992-09-19,44.0,2574.6,58.51363636363636,1453.0,37.823430552727274,-120.47641540090909,333.0,1587.0,4555.599999999986,28204.9
1992-09-20,46.0,49.8,1.0826086956521739,12.0,37.714132122173915,-120.63854661521738,326.0,1569.0,3722.1999999999857,25998.0
1992-09-21,42.0,211.2,5.0285714285714285,110.0,37.68970184928571,-120.73440211404763,323.0,1564.0,3759.1999999999853,17711.5
1992-09-22,40.0,819.8000000000001,20.495,675.0,37.89017880325,-120.59164819099999,326.0,1558.0,4532.399999999985,17906.7
1992-09-23,30.0,76.9,2.5633333333333335,25.0,37.549686294000004,-120.02720925700001,311.0,1532.0,4082.599999999986,17643.5
1992-09-24,33.0,685.3,20.766666666666666,340.0,37.36888181636363,-120.01749494696969,297.0,1522.0,4742.999999999985,18154.9
1992-09-25,58.0,13813.0,238.1551724137931,6700.0,37.91730440293104,-120.60387011172415,293.0,1530.0,18230.599999999984,31897.7
1992-09-26,59.0,1843.3999999999999,31.244067796610167,1596.0,37.7576112961017,-120.62651167288135,308.0,1542.0,17499.399999999987,33082.7
1992-09-27,46.0,4218.9,91.71521739130434,2880.0,36.96019395869565,-120.10494782260871,308.0,1540.0,21668.499999999985,36921.8
